frp,estado,m_estado,municipio,bioma,riscofogo,diasemchuv,superficie,avg_prep_total,avg_pressao_atm,avg_rad_global,avg_temp_ar,avg_umd_ar,avg_vento_velo,hora,minuto,mes,dia_da_semana,quadrimestre
68.5,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,70.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
188.0,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,43.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
258.9,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,39.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
211.6,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,29.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
103.3,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,71.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
60.6,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,29.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
193.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
183.9,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
144.9,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,33.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
43.0,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
267.6,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,69.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
80.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,52.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
48.6,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,47.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
195.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
72.6,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,55.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
116.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,48.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
57.7,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,44.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
150.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,45.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
57.1,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,29.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
157.6,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
35.0,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,42.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
24.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,39.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
51.8,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
150.2,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
41.6,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,29.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
250.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
231.6,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,70.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
586.5,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,69.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
201.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,66.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
169.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,63.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
213.1,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,25.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
1330.6,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,71.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
65.9,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,28.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
113.0,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,38.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
259.6,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,28.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
145.6,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,28.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
74.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
34.5,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,28.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
105.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,69.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
39.9,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,76.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
113.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
132.6,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
275.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,70.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
991.3,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
138.7,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,27.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
190.2,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,27.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
836.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
54.8,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,65.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
105.0,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
121.0,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,67.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
68.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,68.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
149.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
617.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,71.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
592.3,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
620.3,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
45.2,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,86.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
42.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,69.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
752.6,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
374.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
17.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,84.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
229.5,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
132.1,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,69.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
325.7,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,70.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
27.2,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
141.2,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
810.0,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
63.8,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,71.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
775.2,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
34.8,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
113.5,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
82.5,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,29.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
196.4,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,71.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
19.0,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,74.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
409.5,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
55.6,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
1043.5,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,29.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
410.6,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
205.8,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
314.0,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,29.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
346.5,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,30.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
418.0,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
1036.9,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,30.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
135.3,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
826.4,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,29.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
189.9,MATO GROSSO,MATO GROSSO                             ,BARAO DE MELGACO,Pantanal,1.0,72.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
182.8,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,30.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
553.0,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,30.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
539.3,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,30.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
554.0,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,30.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
304.1,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,30.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
180.6,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,30.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
105.3,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,30.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
50.3,MATO GROSSO,MATO GROSSO                             ,CACERES,Pantanal,1.0,21.0,,0.0,988.4416666666667,1476.0461538461539,34.22083333333333,19.916666666666668,1.6166666666666667,17,0,9,4,3
